sequence_id,timestep,speed_kmh,fc_temp_c,battery_soc,motor_power_w,h2_pressure_bar,battery_temp_c,label,anomaly_type
500,15,57.18,40.38,0.4283,3735.4,448.69,24.95,1,pressure
500,16,53.6,66.79,0.3574,8669.9,558.58,28.74,1,pressure
500,17,47.64,41.4,0.7707,3634.9,661.72,30.94,1,pressure
500,18,23.81,45.29,0.7966,2908.1,698.83,30.99,1,pressure
500,19,55.78,58.55,0.6617,7112.9,549.95,37.42,1,pressure
500,20,29.78,55.26,0.7921,2890.1,483.66,26.09,1,pressure
500,21,63.98,54.72,0.3608,2980.9,474.98,39.69,1,pressure
500,22,78.29,54.8,0.5037,3465.7,626.24,21.8,1,pressure
500,23,69.25,48.41,0.9806,9395.3,436.81,35.17,1,pressure
500,24,28.57,50.6,0.9174,3971.3,509.23,35.4,1,pressure
500,25,58.23,59.69,0.6155,10297.5,363.77,32.97,1,pressure
500,26,76.17,54.11,0.5118,8449.6,399.48,28.56,1,pressure
500,27,47.71,68.32,0.3514,2892.5,376.3,35.55,1,pressure
500,28,72.47,67.44,0.8109,11332.8,585.99,33.63,1,pressure
500,29,30.27,49.26,0.7218,2417.4,477.26,20.4,1,pressure
500,30,46.72,45.84,0.3744,5213.1,243.93,29.87,1,pressure
500,31,68.0,41.41,0.6451,7604.7,247.7,22.17,1,pressure
500,32,72.35,65.8,0.9762,6717.9,247.53,33.81,1,pressure
500,33,23.55,47.28,0.8953,7466.9,218.76,39.14,1,pressure
500,34,24.12,42.11,0.9716,1251.2,292.72,24.1,1,pressure
500,35,48.52,55.96,0.6017,3055.4,237.78,26.18,1,pressure
500,36,25.58,52.32,0.7938,8747.1,234.53,27.6,1,pressure
500,37,60.0,47.7,0.5257,2898.9,291.53,36.35,1,pressure
500,38,50.69,61.43,0.6381,2247.2,299.81,24.97,1,pressure
500,39,43.24,65.99,0.4331,10362.6,263.54,30.88,1,pressure
500,40,67.66,49.53,0.7955,9203.6,296.58,36.27,1,pressure
500,41,27.76,61.22,0.5455,11489.3,210.32,38.29,1,pressure
500,42,27.57,44.08,0.8588,3566.9,256.94,22.19,1,pressure
500,43,33.55,47.6,0.4074,2715.8,216.1,27.47,1,pressure
500,44,32.56,60.67,0.7275,6860.7,236.97,32.88,1,pressure
500,45,46.31,47.67,0.7484,10804.9,271.33,38.49,1,pressure
500,46,52.59,61.98,0.3367,6803.8,294.75,34.76,1,pressure
500,47,67.75,58.71,0.4268,7237.9,224.75,32.58,1,pressure
500,48,54.58,63.91,0.4189,2510.0,272.87,35.68,1,pressure
500,49,66.54,58.54,0.8012,11093.7,273.47,36.42,1,pressure
501,0,71.3,45.86,0.9497,5477.9,546.47,22.9,0,normal
501,1,51.48,52.44,0.9316,3597.1,613.52,21.02,0,normal
501,2,26.84,53.41,0.5255,3618.2,414.08,26.16,0,normal
501,3,42.84,48.38,0.9276,11718.8,452.83,39.15,0,normal
501,4,70.79,49.55,0.6355,6930.7,384.16,31.88,0,normal
501,5,39.5,55.0,0.7534,8104.8,556.18,27.96,0,normal
501,6,68.29,46.13,0.7449,5759.1,497.49,33.78,0,normal
501,7,40.47,66.64,0.8523,3464.3,444.05,34.98,0,normal
501,8,26.28,47.79,0.3737,1441.8,457.19,30.84,0,normal
501,9,39.16,52.48,0.9314,11383.3,357.71,32.49,0,normal
501,10,40.34,45.78,0.8691,3753.5,689.2,28.19,0,normal
501,11,74.49,58.66,0.7908,4508.5,630.83,30.94,0,normal
501,12,26.82,43.33,0.7557,11871.6,615.92,27.69,0,normal
501,13,38.6,56.09,0.8494,1099.7,631.56,29.44,0,normal
501,14,48.71,48.4,0.8195,7567.6,487.59,36.42,0,normal
501,15,23.59,65.91,0.7859,3490.6,644.3,29.11,0,normal
501,16,26.77,50.61,0.4428,1498.8,441.81,21.71,0,normal
501,17,70.27,47.01,0.3077,1147.6,505.24,33.69,0,normal
501,18,29.16,47.56,0.909,2483.5,411.15,33.39,0,normal
501,19,55.87,63.62,0.8171,7203.9,497.77,26.19,0,normal
501,20,68.7,64.56,0.7785,9337.7,569.74,34.84,0,normal
501,21,77.32,53.36,0.7559,11665.2,624.59,29.46,0,normal
501,22,66.04,56.03,0.8407,2469.8,595.06,26.04,0,normal
501,23,71.0,65.87,0.3056,6992.4,543.22,37.04,0,normal
501,24,70.48,60.03,0.8982,5450.9,619.29,36.33,0,normal
501,25,54.42,40.62,0.7014,10584.5,397.97,22.36,0,normal
501,26,53.17,47.44,0.4168,10695.8,514.97,30.82,0,normal
501,27,33.58,54.98,0.6016,10963.8,619.56,24.81,0,normal
501,28,33.65,43.12,0.6892,4500.2,604.42,23.45,0,normal
501,29,64.64,68.38,0.6003,3969.2,692.61,30.21,0,normal
501,30,60.53,43.83,0.8491,2198.9,629.48,31.88,0,normal
501,31,55.0,44.84,0.7194,2989.7,564.08,35.43,0,normal
501,32,36.57,45.92,0.4086,9245.4,441.46,36.92,0,normal
501,33,65.15,54.55,0.9291,9598.4,361.32,34.36,0,normal
501,34,53.49,56.11,0.8513,8700.1,637.2,28.26,0,normal
501,35,67.99,65.01,0.5492,4257.6,485.4,34.11,0,normal
501,36,67.82,67.54,0.9306,8152.5,379.14,23.49,0,normal
501,37,21.32,46.94,0.7651,4621.2,439.22,25.11,0,normal
501,38,26.01,62.04,0.5313,7916.6,461.12,39.03,0,normal
501,39,38.27,62.74,0.7923,8871.9,595.61,32.34,0,normal
501,40,63.94,42.77,0.5106,4770.2,355.26,25.87,0,normal
501,41,58.61,62.19,0.9419,5851.8,440.44,24.28,0,normal
501,42,36.77,48.01,0.5031,7278.8,674.83,29.89,0,normal
501,43,73.22,49.07,0.3609,7452.8,401.15,23.23,0,normal
501,44,52.99,47.74,0.8665,8623.2,683.46,28.69,0,normal
501,45,31.63,40.8,0.5611,3581.0,492.16,23.84,0,normal
501,46,31.02,42.82,0.6157,5338.5,562.3,28.31,0,normal
501,47,79.51,61.76,0.3529,6914.3,383.95,35.66,0,normal
501,48,25.5,63.23,0.9425,11463.3,604.72,21.27,0,normal
501,49,54.36,66.38,0.8134,9386.3,465.79,29.63,0,normal
502,0,40.34,68.96,0.586,5882.6,552.46,36.64,0,normal
502,1,37.8,68.73,0.7101,1115.5,376.89,34.19,0,normal
502,2,59.15,69.55,0.96,5809.1,516.7,24.78,0,normal
502,3,31.44,48.26,0.7364,11731.5,599.3,29.72,0,normal
502,4,35.46,42.15,0.7742,4190.7,577.38,21.37,0,normal
502,5,78.16,61.07,0.9374,7254.3,366.5,30.34,0,normal
502,6,71.52,66.9,0.7295,5129.7,591.66,23.46,0,normal
502,7,57.44,50.57,0.3229,7168.1,499.52,35.9,0,normal
502,8,68.45,68.83,0.3589,10960.3,604.88,38.55,0,normal
502,9,37.28,44.46,0.4473,10502.0,388.16,38.63,0,normal
502,10,74.9,50.74,0.391,8566.7,460.4,34.14,0,normal
502,11,62.02,47.92,0.8525,5804.6,670.72,28.89,0,normal
502,12,36.84,67.61,0.556,6907.1,663.36,25.85,0,normal
502,13,72.24,64.01,0.5838,10164.9,682.13,35.83,0,normal
502,14,40.46,46.76,0.8983,4336.9,411.39,27.57,0,normal
502,15,39.6,49.33,0.9517,9604.8,662.28,29.58,0,normal
502,16,43.1,51.58,0.5286,9126.3,408.33,36.1,0,normal
502,17,40.77,67.06,0.7495,7309.4,379.47,37.81,0,normal
502,18,74.38,60.51,0.3748,2076.5,567.37,29.85,0,normal
502,19,58.91,56.17,0.6111,6159.0,532.68,31.96,0,normal
502,20,24.53,46.8,0.9388,4580.0,619.4,25.06,0,normal
502,21,46.37,66.86,0.6437,7685.5,571.84,20.24,0,normal
502,22,61.94,53.74,0.8065,7082.3,454.5,25.98,0,normal
502,23,46.4,69.05,0.6504,2485.7,679.65,27.43,0,normal
502,24,66.8,58.06,0.3828,5472.7,567.57,23.95,0,normal
502,25,69.99,64.99,0.4058,6250.7,626.73,20.66,0,normal
502,26,77.08,50.46,0.3502,11834.3,679.81,23.81,0,normal
502,27,79.84,49.15,0.4696,3862.8,434.48,20.11,0,normal
502,28,39.6,61.56,0.4768,10578.8,475.02,27.34,0,normal
502,29,58.63,69.14,0.7558,11711.4,351.3,22.73,0,normal
502,30,47.44,52.55,0.6718,4120.5,659.62,27.11,0,normal
502,31,37.47,57.35,0.5681,10145.6,398.23,32.2,0,normal
502,32,40.04,57.3,0.6506,9099.6,542.44,38.04,0,normal
502,33,62.29,64.51,0.5611,7973.1,551.64,21.61,0,normal
502,34,35.08,69.86,0.9573,5466.7,484.0,33.98,0,normal
502,35,23.86,59.11,0.5487,3955.0,451.47,36.48,0,normal
502,36,52.17,45.61,0.6893,11112.1,535.94,20.07,0,normal
502,37,38.68,55.52,0.6917,5690.4,501.89,22.41,0,normal
502,38,75.74,68.63,0.6456,11986.4,391.78,33.23,0,normal
502,39,63.91,45.95,0.3085,3443.1,692.15,30.81,0,normal
502,40,76.6,50.05,0.8744,5168.6,574.45,33.45,0,normal
502,41,69.4,60.67,0.4534,9995.5,356.05,36.29,0,normal
502,42,41.07,43.67,0.7006,9939.8,478.52,35.73,0,normal
502,43,39.67,65.36,0.6462,7727.1,691.18,23.73,0,normal
502,44,60.28,69.52,0.6421,3230.8,422.83,29.67,0,normal
502,45,65.75,69.97,0.9191,10493.7,597.91,31.82,0,normal
502,46,39.6,42.55,0.5204,4184.0,590.69,22.32,0,normal
502,47,44.46,46.5,0.9961,8256.7,666.43,30.64,0,normal
502,48,44.0,63.89,0.6927,8006.1,389.04,30.54,0,normal
502,49,77.44,52.19,0.7137,9804.0,487.02,27.19,0,normal
503,0,75.9,50.97,0.3658,10653.5,556.85,38.6,1,thermal
503,1,37.36,55.54,0.3049,11298.7,396.7,38.62,1,thermal
503,2,29.55,69.5,0.6638,7988.8,397.53,31.64,1,thermal
503,3,31.59,47.35,0.3675,4409.7,467.45,38.12,1,thermal
503,4,31.22,56.69,0.587,9701.6,699.83,36.54,1,thermal
503,5,49.92,42.53,0.8019,7036.0,399.51,36.83,1,thermal
503,6,75.59,68.6,0.7618,4620.6,663.14,29.69,1,thermal
503,7,35.45,41.83,0.7742,8046.2,650.97,39.31,1,thermal
503,8,78.75,45.28,0.6862,3325.7,371.63,35.67,1,thermal
503,9,65.39,67.88,0.3747,7876.4,448.97,22.44,1,thermal
503,10,33.29,59.7,0.6399,5082.4,475.08,28.31,1,thermal
503,11,26.45,40.85,0.9615,8932.4,641.91,32.91,1,thermal
503,12,44.23,54.12,0.5948,9478.3,526.74,27.18,1,thermal
503,13,77.63,51.06,0.7866,1740.3,641.64,31.14,1,thermal
503,14,51.38,42.89,0.7634,6222.3,609.27,29.14,1,thermal
503,15,30.38,48.84,0.7442,4336.0,491.55,22.48,1,thermal
503,16,73.81,58.55,0.4656,6970.3,653.02,25.93,1,thermal
503,17,58.25,42.79,0.8832,7090.9,427.91,32.82,1,thermal
503,18,35.13,69.06,0.7085,5023.1,489.81,23.47,1,thermal
503,19,39.63,66.45,0.6617,8964.9,665.94,36.71,1,thermal
503,20,75.69,65.1,0.5857,9207.1,639.56,39.62,1,thermal
503,21,33.75,62.67,0.7928,8025.0,355.24,25.3,1,thermal
503,22,22.86,55.97,0.3666,3568.3,670.83,39.22,1,thermal
503,23,38.97,67.93,0.3396,2951.4,437.98,30.71,1,thermal
503,24,76.62,51.85,0.4956,2697.1,432.09,35.58,1,thermal
503,25,69.36,59.35,0.57,2756.2,582.71,25.58,1,thermal
503,26,42.94,51.76,0.9997,11725.7,363.75,33.49,1,thermal
503,27,75.86,56.79,0.3719,6226.0,638.68,29.2,1,thermal
503,28,56.05,43.57,0.3457,1163.1,392.0,25.73,1,thermal
503,29,78.65,54.92,0.3026,8026.7,489.93,22.55,1,thermal
503,30,38.73,77.82,0.5047,10208.9,460.44,20.68,1,thermal
503,31,32.76,76.75,0.4274,9735.3,363.78,26.07,1,thermal
503,32,34.28,80.17,0.314,10657.9,396.64,30.15,1,thermal
503,33,32.99,81.27,0.522,5900.2,579.57,26.28,1,thermal
503,34,68.7,86.31,0.879,8168.9,421.11,37.27,1,thermal
503,35,48.18,87.41,0.5171,1791.0,435.08,38.83,1,thermal
503,36,58.25,78.85,0.4971,6858.5,655.55,24.2,1,thermal
503,37,28.27,83.56,0.8395,6929.5,364.64,36.66,1,thermal
503,38,63.39,81.87,0.8531,8916.9,439.14,25.03,1,thermal
503,39,62.01,83.84,0.6288,7955.9,441.7,25.92,1,thermal
503,40,28.3,78.62,0.9164,1696.2,362.71,39.62,1,thermal
503,41,67.98,78.32,0.6717,11711.3,598.42,29.94,1,thermal
503,42,75.36,85.88,0.8049,3388.4,382.35,37.2,1,thermal
503,43,28.89,80.32,0.8444,11902.0,633.08,27.54,1,thermal
503,44,40.1,81.19,0.8127,7851.7,378.62,30.89,1,thermal
503,45,32.83,79.9,0.9848,11049.6,395.22,29.6,1,thermal
503,46,53.58,80.49,0.8779,5463.2,491.28,35.95,1,thermal
503,47,72.73,86.8,0.5427,8713.4,382.62,38.42,1,thermal
503,48,20.29,87.15,0.3475,7322.7,393.0,27.64,1,thermal
503,49,26.73,81.09,0.4158,11160.0,615.9,26.45,1,thermal
504,0,29.87,54.92,0.6169,3190.8,500.23,34.0,1,electrical
504,1,58.02,68.22,0.7802,11847.3,386.71,35.81,1,electrical
504,2,24.65,40.92,0.4,10043.8,406.91,23.01,1,electrical
504,3,75.01,45.56,0.6705,3948.4,411.53,31.25,1,electrical
504,4,78.21,63.09,0.905,11495.2,602.14,23.13,1,electrical
504,5,30.19,57.29,0.6776,6778.3,661.1,29.82,1,electrical
504,6,79.34,58.04,0.3563,8410.2,595.98,28.81,1,electrical
504,7,35.49,51.74,0.3263,3387.4,434.25,34.71,1,electrical
504,8,56.6,41.19,0.5208,5411.1,526.11,26.87,1,electrical
504,9,37.59,50.69,0.5777,5624.3,582.24,30.74,1,electrical
504,10,36.79,56.45,0.8332,8393.9,422.44,33.61,1,electrical
504,11,66.23,44.34,0.9576,8750.0,551.74,38.05,1,electrical
504,12,79.69,40.84,0.7342,2752.5,452.84,29.72,1,electrical
504,13,21.84,54.28,0.836,9274.4,438.11,31.77,1,electrical
504,14,22.85,44.28,0.3704,1736.2,490.24,38.65,1,electrical
504,15,62.49,61.13,0.4093,3385.2,491.76,31.55,1,electrical
504,16,73.62,46.96,0.5751,11648.9,472.99,25.11,1,electrical
504,17,69.22,54.32,0.8986,2597.2,654.47,37.3,1,electrical
504,18,79.87,62.73,0.895,3037.9,564.94,36.76,1,electrical
504,19,51.37,57.5,0.8963,1331.7,623.11,37.11,1,electrical
504,20,29.21,42.31,0.8759,7447.2,527.89,20.59,1,electrical
504,21,37.99,64.05,0.3721,1842.1,514.36,32.57,1,electrical
504,22,53.91,63.59,0.5357,4088.0,427.84,39.23,1,electrical
504,23,54.51,48.03,0.5542,2745.9,627.79,29.75,1,electrical
504,24,67.12,51.04,0.3652,7699.6,460.14,30.5,1,electrical
504,25,35.76,43.98,0.9295,5792.0,644.18,25.93,1,electrical
504,26,64.1,42.32,0.8874,1234.8,523.16,29.13,1,electrical
504,27,40.0,48.37,0.3267,11679.2,438.8,20.13,1,electrical
504,28,56.29,42.97,0.9537,2571.3,599.95,29.95,1,electrical
504,29,69.01,60.68,0.3205,11426.7,436.37,30.99,1,electrical
504,30,50.54,55.28,0.4975,10263.1,640.22,52.48,1,electrical
504,31,71.12,54.52,0.7525,8003.0,662.81,58.72,1,electrical
504,32,48.19,52.64,0.9594,2120.2,662.71,58.78,1,electrical
504,33,37.95,49.7,0.9154,1495.9,614.26,51.81,1,electrical
504,34,38.01,64.27,0.7602,1546.9,477.66,54.71,1,electrical
504,35,74.19,55.24,0.8099,9288.0,649.11,53.47,1,electrical
504,36,33.68,49.63,0.8039,9478.6,651.84,57.71,1,electrical
504,37,33.55,67.32,0.5176,8520.9,689.39,49.59,1,electrical
504,38,58.25,50.3,0.9174,8374.6,521.35,56.94,1,electrical
504,39,22.55,63.14,0.4314,8430.6,427.18,49.32,1,electrical
504,40,24.2,66.42,0.9062,4682.5,659.73,52.46,1,electrical
504,41,24.64,51.18,0.8011,2552.0,508.85,47.32,1,electrical
504,42,58.48,61.89,0.7607,1027.6,698.45,50.78,1,electrical
504,43,64.22,55.1,0.4409,8359.9,412.33,53.53,1,electrical
504,44,31.5,41.97,0.3653,5019.8,471.63,50.47,1,electrical
504,45,44.9,69.94,0.5012,4903.6,577.08,55.24,1,electrical
504,46,21.79,60.26,0.4671,5811.1,459.19,51.24,1,electrical
504,47,36.82,44.17,0.7288,2034.6,686.7,51.8,1,electrical
504,48,78.29,69.51,0.8552,2185.5,666.27,58.3,1,electrical
504,49,47.58,60.64,0.5325,5242.1,667.65,55.89,1,electrical
505,0,75.61,60.76,0.3063,7266.1,466.75,33.56,0,normal
505,1,38.54,69.42,0.909,11763.0,540.52,35.13,0,normal
505,2,28.22,50.45,0.3102,3810.6,518.38,25.3,0,normal
505,3,70.02,46.06,0.6236,3893.5,456.43,37.91,0,normal
505,4,61.26,50.21,0.8358,3882.5,442.02,24.74,0,normal
505,5,43.41,65.91,0.5859,6795.3,412.08,28.17,0,normal
505,6,45.16,53.65,0.9941,6393.8,431.85,31.33,0,normal
505,7,54.21,60.57,0.8337,6198.6,605.97,38.35,0,normal
505,8,27.74,53.25,0.8179,5902.2,644.68,26.71,0,normal
505,9,25.69,59.99,0.6682,9800.8,407.95,29.5,0,normal
505,10,21.27,42.58,0.5619,6299.0,583.97,26.46,0,normal
505,11,67.06,47.45,0.6379,4002.0,454.9,37.92,0,normal
505,12,74.39,65.07,0.9972,3723.3,546.76,21.99,0,normal
505,13,30.76,68.37,0.4477,2070.0,366.35,24.07,0,normal
505,14,37.64,65.23,0.4013,8750.1,442.72,32.99,0,normal
505,15,48.75,47.93,0.9547,1985.0,694.0,27.75,0,normal
505,16,57.45,48.37,0.9283,3776.5,370.29,32.04,0,normal
505,17,31.25,59.28,0.9447,9401.0,679.41,24.58,0,normal
505,18,65.55,60.31,0.5192,2871.4,490.77,39.82,0,normal
505,19,56.81,41.36,0.6071,8157.8,454.2,23.34,0,normal
505,20,24.35,69.38,0.7067,6203.0,698.42,25.04,0,normal
505,21,33.9,57.12,0.8673,3390.2,634.13,23.6,0,normal
505,22,31.88,53.82,0.3449,2643.8,646.85,23.12,0,normal
505,23,29.56,49.38,0.7087,2848.5,492.82,26.66,0,normal
505,24,47.91,46.66,0.6052,1642.6,496.83,34.53,0,normal
505,25,23.33,47.96,0.3033,4713.1,675.56,37.74,0,normal
505,26,77.36,54.71,0.6072,11030.5,607.03,25.21,0,normal
505,27,66.4,42.04,0.5769,9922.0,529.24,38.67,0,normal
505,28,44.06,52.12,0.8673,10826.6,689.37,31.67,0,normal
505,29,29.52,59.32,0.7957,3963.4,564.97,30.15,0,normal
505,30,53.79,68.8,0.837,2188.9,359.83,30.89,0,normal
505,31,41.95,62.52,0.9394,7936.3,383.56,21.44,0,normal
505,32,55.83,67.61,0.4325,5947.3,580.97,28.71,0,normal
505,33,61.76,65.46,0.9295,6745.7,442.55,27.91,0,normal
505,34,73.39,51.59,0.3788,3811.7,508.12,32.65,0,normal
505,35,55.35,65.7,0.5316,2217.7,394.48,35.01,0,normal
505,36,32.92,47.49,0.4633,8766.0,610.28,28.3,0,normal
505,37,73.35,46.54,0.6344,5642.6,687.56,33.32,0,normal
505,38,66.19,60.47,0.5921,7402.8,625.62,31.1,0,normal
505,39,67.76,50.83,0.3733,8563.6,533.51,26.11,0,normal
505,40,76.12,61.92,0.4206,5027.7,440.66,25.46,0,normal
505,41,33.56,43.97,0.9085,9733.4,444.13,34.24,0,normal
505,42,41.29,48.27,0.6707,6644.0,398.77,30.3,0,normal
505,43,27.65,57.33,0.3978,2102.1,410.76,25.72,0,normal
505,44,71.66,47.97,0.6707,4472.1,360.44,37.64,0,normal
505,45,28.22,44.07,0.8424,3259.1,669.04,32.96,0,normal
505,46,53.01,53.29,0.9395,10511.9,658.72,36.9,0,normal
505,47,40.69,48.06,0.711,6514.7,356.38,22.2,0,normal
505,48,23.89,64.64,0.7169,1304.9,501.45,34.54,0,normal
505,49,45.68,55.24,0.7822,11055.4,665.9,33.76,0,normal
506,0,51.81,40.06,0.3585,11653.1,538.96,27.07,0,normal
506,1,21.28,63.0,0.9543,6966.5,394.32,35.97,0,normal
506,2,56.56,44.29,0.3591,3948.3,610.84,36.74,0,normal
506,3,24.96,52.74,0.3381,10809.6,616.71,24.79,0,normal
506,4,61.7,41.06,0.618,2164.9,419.55,21.26,0,normal
506,5,45.71,63.71,0.9569,9515.4,537.7,28.17,0,normal
506,6,28.9,66.72,0.8742,9861.7,395.3,33.37,0,normal
506,7,48.5,48.04,0.5269,8710.2,397.43,37.1,0,normal
506,8,43.07,57.27,0.4575,11535.8,634.67,30.72,0,normal
506,9,65.56,69.43,0.8815,11697.8,449.76,25.49,0,normal
506,10,75.58,59.41,0.3464,3274.8,693.5,36.26,0,normal
506,11,69.03,41.03,0.8755,3904.5,544.42,27.52,0,normal
506,12,66.88,63.3,0.8816,11408.6,478.51,37.44,0,normal
506,13,66.56,66.7,0.8307,7739.6,626.89,27.9,0,normal
506,14,25.78,44.99,0.9763,3903.2,621.3,23.7,0,normal
506,15,34.54,59.37,0.3022,1141.7,692.5,35.87,0,normal
506,16,30.83,44.26,0.4232,2103.4,548.57,30.06,0,normal
506,17,24.99,60.8,0.7934,7568.8,595.22,32.27,0,normal
506,18,55.81,56.21,0.6368,10628.7,443.18,36.31,0,normal
506,19,73.8,64.06,0.6289,10922.5,371.3,27.11,0,normal
506,20,58.9,43.06,0.638,2184.3,408.42,32.73,0,normal
506,21,25.23,67.16,0.4273,3572.5,408.07,35.82,0,normal
506,22,47.97,43.5,0.6996,6125.1,502.58,39.84,0,normal
506,23,46.66,49.8,0.3083,2985.6,644.5,33.51,0,normal
506,24,79.37,46.97,0.5429,10641.4,592.22,32.12,0,normal
506,25,41.07,44.75,0.5063,3612.7,611.91,36.93,0,normal
506,26,22.19,62.33,0.6534,2454.3,618.57,35.23,0,normal
506,27,65.83,51.3,0.616,9230.0,526.66,35.37,0,normal
506,28,29.06,69.69,0.3947,2349.7,436.72,25.36,0,normal
506,29,30.6,61.94,0.4965,3202.2,359.52,24.87,0,normal
506,30,69.1,53.23,0.896,7053.2,672.27,20.71,0,normal
506,31,39.43,68.92,0.4837,7886.6,613.7,27.71,0,normal
506,32,20.57,62.37,0.3946,5711.8,478.27,25.56,0,normal
506,33,57.24,51.87,0.7567,2241.5,353.49,30.3,0,normal
506,34,36.97,69.44,0.8295,10116.4,520.32,28.09,0,normal
506,35,66.38,50.57,0.5312,6509.3,560.31,26.82,0,normal
506,36,21.11,65.4,0.664,3048.6,630.23,25.62,0,normal
506,37,69.21,48.98,0.8215,6801.2,462.75,39.86,0,normal
506,38,69.44,62.28,0.647,3926.2,378.72,32.39,0,normal
506,39,38.78,69.65,0.6489,7309.7,358.56,36.38,0,normal
506,40,43.47,63.06,0.4323,7644.6,687.84,34.73,0,normal
506,41,75.17,55.37,0.5102,6964.1,683.89,29.72,0,normal
506,42,48.69,55.1,0.4395,10831.1,360.66,23.58,0,normal
506,43,38.26,51.05,0.3108,5779.5,416.14,37.64,0,normal
506,44,52.7,45.34,0.3377,9923.1,455.7,21.78,0,normal
506,45,54.11,45.33,0.6521,2146.5,441.33,22.18,0,normal
506,46,33.31,62.49,0.8769,10061.1,456.68,36.47,0,normal
506,47,54.81,69.64,0.7707,11778.9,399.14,27.06,0,normal
506,48,23.96,41.1,0.6773,5326.1,606.53,30.64,0,normal
506,49,72.31,41.43,0.9761,11171.8,604.0,25.93,0,normal
507,0,67.78,42.74,0.8093,11946.7,523.67,31.79,1,thermal
507,1,39.71,50.18,0.5282,9408.6,608.95,24.59,1,thermal
507,2,33.59,65.5,0.3002,4278.8,470.85,22.37,1,thermal
507,3,66.49,50.14,0.4565,10779.5,532.7,32.7,1,thermal
507,4,41.77,62.62,0.705,3874.3,636.09,36.85,1,thermal
507,5,63.63,57.84,0.4079,3544.4,499.58,32.38,1,thermal
507,6,78.39,65.33,0.4639,6110.3,562.22,23.57,1,thermal
507,7,54.49,57.06,0.4429,9931.9,430.62,35.24,1,thermal
507,8,62.42,51.42,0.8357,6145.4,438.6,21.2,1,thermal
507,9,31.17,56.15,0.4904,7802.7,355.06,21.63,1,thermal
507,10,33.39,49.43,0.423,6216.0,452.64,25.28,1,thermal
507,11,25.98,45.51,0.3436,4870.4,577.21,36.83,1,thermal
507,12,20.76,64.32,0.8194,10118.8,384.0,31.79,1,thermal
507,13,35.22,40.2,0.3921,3393.5,642.72,33.77,1,thermal
507,14,29.36,57.77,0.4767,9316.5,550.62,27.12,1,thermal
507,15,69.98,53.48,0.526,8299.7,671.62,21.07,1,thermal
507,16,66.78,45.67,0.8078,4553.6,538.0,28.34,1,thermal
507,17,33.12,61.97,0.3479,4665.3,420.71,38.16,1,thermal
507,18,70.14,55.46,0.5717,4971.6,380.32,24.53,1,thermal
507,19,52.47,65.57,0.8389,10065.8,685.75,21.25,1,thermal
507,20,46.2,68.18,0.4826,6193.9,533.48,20.3,1,thermal
507,21,35.69,62.59,0.8809,1977.0,566.3,33.34,1,thermal
507,22,46.24,46.04,0.8246,1136.2,555.19,37.26,1,thermal
507,23,29.16,51.21,0.45,8318.3,637.78,27.41,1,thermal
507,24,50.32,64.53,0.3766,8975.7,558.81,20.23,1,thermal
507,25,55.44,50.67,0.3461,8497.1,572.34,24.77,1,thermal
507,26,56.22,61.56,0.5053,2197.7,588.98,30.48,1,thermal
507,27,77.62,45.8,0.7322,4638.0,587.07,23.87,1,thermal
507,28,46.18,64.82,0.591,9719.7,569.85,28.03,1,thermal
507,29,65.45,46.9,0.3281,10947.3,459.2,38.09,1,thermal
507,30,20.77,81.44,0.773,2670.3,606.91,37.14,1,thermal
507,31,71.73,83.25,0.3682,8208.4,354.84,20.28,1,thermal
507,32,72.24,79.45,0.5852,3644.3,551.09,23.84,1,thermal
507,33,30.42,83.0,0.7509,9408.3,539.26,33.14,1,thermal
507,34,45.4,78.26,0.5066,6305.5,635.75,31.97,1,thermal
507,35,60.66,77.88,0.7426,7820.4,377.75,23.12,1,thermal
507,36,30.54,86.49,0.6705,6324.1,525.73,25.07,1,thermal
507,37,63.32,78.71,0.9891,2429.0,376.45,36.77,1,thermal
507,38,48.56,88.06,0.6068,9841.2,675.36,22.77,1,thermal
507,39,71.53,85.89,0.6645,2968.3,387.45,33.92,1,thermal
507,40,46.09,88.86,0.6971,11100.3,606.59,29.0,1,thermal
507,41,78.26,83.7,0.437,11722.0,425.33,27.44,1,thermal
507,42,76.87,83.71,0.6024,4899.8,380.92,27.93,1,thermal
507,43,35.0,85.47,0.9995,8863.2,370.6,20.07,1,thermal
507,44,57.55,88.43,0.3786,3899.4,548.73,28.22,1,thermal
507,45,36.95,81.64,0.5584,1651.3,447.2,32.4,1,thermal
507,46,61.83,81.43,0.7205,5900.6,644.33,28.61,1,thermal
507,47,58.61,78.99,0.973,10110.3,539.67,25.81,1,thermal
507,48,52.03,84.63,0.4175,3537.2,666.8,26.39,1,thermal
507,49,20.59,80.54,0.6748,8481.6,439.1,32.7,1,thermal
508,0,51.38,65.55,0.7169,10960.0,483.93,28.77,0,normal
508,1,76.34,57.25,0.6969,2770.9,416.42,35.28,0,normal
508,2,43.04,54.92,0.7348,7177.2,623.69,27.92,0,normal
508,3,47.28,58.47,0.8221,4786.4,379.06,35.98,0,normal
508,4,27.54,58.97,0.4871,1210.9,671.47,27.79,0,normal
508,5,57.16,59.45,0.3359,5569.8,611.31,36.42,0,normal
508,6,79.2,44.4,0.5294,9152.1,568.9,28.77,0,normal
508,7,65.22,48.07,0.9574,10808.9,526.74,30.9,0,normal
